Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Grithead, D.",YKW,10,0,0,0,0,0,0,0,0,0,0,0,12,22
"Quaid, D.",YKW,10,0,0,0,0,0,0,0,0,0,0,0,12,22
"Kroustis, G.",YKW,8,0,2,0,0,0,0,0,0,0,0,0,12,22
"Hellzapoppin, J.",YKW,6,0,0,0,0,0,0,0,0,0,0,0,12,22
"Jensen, C.",YKW,6,1,1,0,0,0,0,0,0,0,0,0,12,22
"Virtanen, M.",YKW,6,0,1,0,0,0,0,0,0,0,0,0,12,22
"Alexander, N.",YKW,5,2,0,0,0,0,0,0,0,0,0,0,12,22
"Cho, J.",YKW,3,0,0,0,0,0,0,0,0,0,0,0,12,22
"Leonard, M.",YKW,3,0,0,1,1,0,0,0,0,0,0,0,12,22
"Money, P.",YKW,2,0,0,0,0,0,0,0,0,0,0,0,12,22
"Snuggles, J.",YKW,2,0,0,0,0,0,0,0,0,0,0,0,12,22
"Nikko, G.",BAL,11,0,0,0,0,0,0,0,0,0,0,0,12,22
"De Ville, D.",BAL,10,0,0,1,0,0,0,0,0,0,0,0,12,22
"Green, W.",BAL,9,0,0,0,0,0,0,0,0,0,0,0,12,22
"Stackinpaper, B.",BAL,9,0,0,0,0,0,0,0,0,0,0,0,12,22
"Sinclair, Q.",BAL,7,0,0,0,0,0,0,0,0,0,0,0,12,22
"Avery, E.",BAL,4,0,0,1,0,0,0,0,0,0,0,0,12,22
"Z, D.",BAL,3,0,0,0,0,0,0,0,0,0,0,0,12,22
"Marston, J.",BAL,2,0,0,4,0,0,0,0,0,0,0,0,12,22
"Bean, S.",BAL,1,0,0,0,0,0,0,0,0,0,0,0,12,22
"Acho, M.",BAL,0,0,0,1,0,0,0,0,0,0,0,0,12,22
