Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Blanco, B.",BER,9,1,0,0/0,2,1,0,0,0/0/0,0,0,0,0,3,26
"Lenkins, J.",BER,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Schell, A.",BER,5,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,3,26
"Krause, M.",BER,4,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,3,26
"McCringleberry, H.",BER,4,0,0,0/0,5,1,0,0,0/0/0,0,0,0,0,3,26
"VonPebbles, M.",BER,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Jones, S.",BER,2,0,1,0/0,2,2,0,1,0/0/0,0,0,0,0,3,26
"Miller II, C.",BER,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Quinn, A.",BER,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Steel, H.",BER,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Shields, T.",CHI,11,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Hockhertz, M.",CHI,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Domine, J.",CHI,5,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,3,26
"Firestorm-Fjord, O.",CHI,5,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,3,26
"MacAndrew, H.",CHI,5,0,2,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Blackfyre, D.",CHI,4,0,1,0/0,2,2,0,1,0/0/0,0,0,0,0,3,26
"Brooks, D.",CHI,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Hayes, V.",CHI,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Oles JR, T.",CHI,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Eller, A.",CHI,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
"Smirh, J.",CHI,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,26
