Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Edmond, H.",AUS,10,0,0,0,0,0,0,0,0,0,0,0,13,22
"Sexjoke, A.",AUS,7,0,0,0,0,0,0,0,0,0,0,0,13,22
"Rambo, J.",AUS,5,0,0,1,0,0,0,0,0,0,0,0,13,22
"Summers, H.",AUS,5,0,2,3,0,1,0,0,0,0,0,0,13,22
"Idlewyld, K.",AUS,4,0,2,0,0,0,0,0,0,0,0,0,13,22
"MacGregor, G.",AUS,4,0,0,0,0,0,0,0,0,0,0,0,13,22
"Egghands, T.",AUS,2,2,0,0,0,0,0,0,0,0,0,0,13,22
"McTackle, R.",AUS,2,0,0,0,0,0,0,0,0,0,0,0,13,22
"Okura, T.",AUS,2,0,0,0,0,0,0,0,0,0,0,0,13,22
"Kuusela, G.",AUS,1,0,0,0,0,0,0,0,0,0,0,0,13,22
"Lavelle Jr., D.",AUS,1,0,0,1,0,0,0,0,0,0,0,0,13,22
"Brackenridge, T.",SJS,9,0,1,3,0,0,0,0,0,0,0,0,13,22
"Deck, I.",SJS,9,0,0,1,0,0,0,0,0,0,0,0,13,22
"Staley, T.",SJS,9,0,0,0,0,0,0,0,0,0,0,0,13,22
"PickSix, H.",SJS,6,0,0,0,0,0,0,0,0,0,0,0,13,22
"Harris, C.",SJS,5,0,0,1,0,0,0,0,0,0,0,0,13,22
"Bass, L.",SJS,4,1,1,0,0,0,0,0,0,0,0,0,13,22
"Fisher, G.",SJS,4,0,1,0,0,0,0,0,0,0,0,0,13,22
"Sweets, C.",SJS,4,0,0,1,0,0,0,0,0,0,0,0,13,22
"Otle, C.",SJS,3,1,0,0,0,0,0,0,0,0,0,0,13,22
"Ennis, B.",SJS,2,0,0,0,0,0,0,0,0,0,0,0,13,22
"Allen, O.",SJS,1,0,0,0,0,0,0,0,0,0,0,0,13,22
