Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Koniecpolski, S.",AZ,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Wilf, G.",AZ,8,0,1,0/0,2,1,0,0,0/0/0,0,0,0,0,16,25
"Quin, A.",AZ,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Scarlett, D.",AZ,5,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,16,25
"Crunk, T.",AZ,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Jadakiss, D.",AZ,4,0,1,0/0,1,1,0,0,0/0/0,0,0,0,0,16,25
"Masters, S.",AZ,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Miller, P.",AZ,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Kehla, Z.",AZ,3,0,0,0/0,2,1,0,0,0/0/0,0,0,0,0,16,25
"Ryeu, S.",AZ,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Noble Jr., L.",AZ,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Lavigne, D.",HON,10,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Kackpoo, H.",HON,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Dawkins, S.",HON,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Fields, G.",HON,7,2,0,0/0,2,0,0,0,0/0/0,0,0,0,0,16,25
"Ka'ana'ana, B.",HON,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Montain, A.",HON,5,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Edd, B.",HON,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Rucker, R.",HON,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Waters, J.",HON,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Jeffrey, T.",HON,3,0,2,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Thornton, B.",HON,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Jackson, R.",HON,1,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,16,25
