Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Avery, E.",BAL,9,0,0,0/0,5,2,0,0,0/0/0,0,0,0,0,11,25
"De Ville, D.",BAL,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Harris, C.",BAL,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Kennedy, D.",BAL,7,0,1,0/0,2,0,0,0,0/0/0,0,0,0,0,11,25
"Annastesia, N.",BAL,5,0,2,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Stackinpaper, B.",BAL,5,0,0,0/0,4,2,0,0,0/0/0,0,0,0,0,11,25
"Goodman, G.",BAL,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Green, W.",BAL,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Keiki-Kane, M.",BAL,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Syracuse, I.",BAL,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Hole, M.",BAL,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Thomaslacher, B.",YKW,12,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,11,25
"Valdyr, M.",YKW,8,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,11,25
"Leonard, M.",YKW,6,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,11,25
"Alexander, N.",YKW,5,4,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Money, P.",YKW,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Hellzapoppin, J.",YKW,4,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,11,25
"Quaid, D.",YKW,4,0,0,0/0,5,0,0,0,0/0/0,0,0,0,0,11,25
"Thebaw, S.",YKW,4,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Dookmarriot, L.",YKW,2,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,11,25
"Foster, D.",YKW,2,1,0,0/0,2,1,0,0,0/0/0,0,0,0,0,11,25
"Cho, J.",YKW,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
