Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Bishop, J.",COL,1,5,0,0,16,23
"Guard, R.",COL,0,0,7,0,16,23
"Guard, L.",COL,0,0,3,0,16,23
"Sauce, E.",COL,0,0,3,0,16,23
"Owens, A.",COL,0,0,2,0,16,23
"Thruster, D.",COL,0,0,2,0,16,23
"Centre, S.",COL,0,0,1,0,16,23
"Gilbert, R.",COL,0,0,1,0,16,23
"Tackle, R.",COL,0,0,1,0,16,23
"Tackle, L.",COL,0,0,0,2,16,23
"Tucker Jr., P.",CHI,1,5,5,0,16,23
"Lesnar, B.",CHI,1,8,4,0,16,23
"Bayley Jr., B.",CHI,1,4,3,0,16,23
"Gelbman, T.",CHI,1,15,2,0,16,23
"VonPebbles, M.",CHI,1,16,0,0,16,23
"Works, S.",CHI,1,5,0,0,16,23
"LaFleur, F.",CHI,0,0,3,1,16,23
"Ahstreet, C.",CHI,0,0,3,0,16,23
"Tirtawidjaja, J.",CHI,0,0,3,0,16,23
"Hayes, V.",CHI,0,0,1,0,16,23
