Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Scarlett, D.",AZ,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Wilf, G.",AZ,7,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,5,26
"Noble Jr., L.",AZ,5,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Ryeu, S.",AZ,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Jadakiss, D.",AZ,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Koniecpolski, S.",AZ,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Miller, P.",AZ,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Crunk, T.",AZ,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Burfict, L.",AZ,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Roth, C.",AZ,2,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Eriksen, W.",AZ,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Gillion, M.",AZ,1,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,5,26
"Pancakes, B.",AZ,0,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,5,26
"Fields, G.",HON,11,0,0,0/0,1,1,0,1,0/0/0,0,0,0,0,5,26
"Kackpoo, H.",HON,10,0,0,1/0,2,0,0,0,0/0/0,0,0,0,0,5,26
"Dawkins, S.",HON,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Waters, J.",HON,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Lavigne, D.",HON,5,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,5,26
"Jeffrey, T.",HON,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Thornton, B.",HON,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Montain, A.",HON,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Jackson, R.",HON,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Ka'ana'ana, B.",HON,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
"Rucker, R.",HON,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,5,26
