Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Deringer, K.",SJS,12,0,0,1,0,0,0,0,0,0,0,0,7,17
"Brackenridge, T.",SJS,10,0,2,0,0,0,0,0,0,0,0,0,7,17
"Pennington, C.",SJS,10,0,2,3,0,0,0,0,0,0,0,0,7,17
"Staley, T.",SJS,7,0,0,1,0,0,0,0,0,0,0,0,7,17
"Pennington, T.",SJS,6,0,1,0,0,0,0,0,0,0,0,0,7,17
"Sackerman, F.",SJS,6,0,0,0,0,0,0,0,0,0,0,0,7,17
"Tell, W.",SJS,5,0,0,2,0,0,0,0,0,0,0,0,7,17
"Riposte, F.",SJS,4,1,1,0,0,0,0,0,0,0,0,0,7,17
"Tuck, J.",SJS,4,0,0,0,0,0,0,0,0,0,0,0,7,17
"Methane, D.",SJS,2,1,0,0,0,0,0,0,0,0,0,0,7,17
"Tuck, J.",SJS,1,1,0,0,0,0,0,0,0,0,0,0,7,17
"Lavelle Jr., D.",AUS,12,0,0,0,0,0,0,0,0,0,0,0,7,17
"Jensen, C.",AUS,9,1,0,0,0,0,0,0,0,0,0,0,7,17
"Bakshi, S.",AUS,7,0,0,1,0,0,0,0,0,0,0,0,7,17
"Castle, S.",AUS,6,0,0,0,0,0,0,0,0,0,0,0,7,17
"Henry, J.",AUS,5,1,2,0,0,0,0,0,0,0,0,0,7,17
"Kuusela, G.",AUS,5,0,2,0,0,0,0,0,0,0,0,0,7,17
"Edmond, H.",AUS,3,0,0,1,0,0,0,0,0,0,0,0,7,17
"Okura, T.",AUS,3,0,0,1,0,0,0,0,0,0,0,0,7,17
"Wizardry, D.",AUS,3,1,0,0,0,0,0,0,0,0,0,0,7,17
"Robertson, A.",AUS,1,0,0,0,0,0,0,0,0,0,0,0,7,17
"Snider, N.",AUS,1,0,0,0,0,0,0,0,0,0,0,0,7,17
