Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Roenick, A.",BAL,8,0,0,0,0,0,0,0,0,0,0,0,2,7
"Broadway, E.",BAL,7,0,3,0,0,0,0,0,0,0,0,0,2,7
"Delacour, A.",BAL,6,0,0,2,0,0,0,0,0,0,0,0,2,7
"Fletcher, G.",BAL,6,0,0,1,0,0,0,0,0,0,0,0,2,7
"Goodson, N.",BAL,6,0,3,1,0,0,0,0,0,0,0,0,2,7
"Kyubee, S.",BAL,5,1,1,0,0,0,0,0,0,0,0,0,2,7
"Turner, D.",BAL,5,0,0,0,0,0,0,0,0,0,0,0,2,7
"Hendrix, K.",BAL,3,0,1,0,0,0,0,0,0,0,0,0,2,7
"Harrison, S.",BAL,1,0,1,2,0,0,0,0,0,0,0,0,2,7
"Valentine, V.",BAL,1,0,0,1,1,0,0,0,0,0,0,0,2,7
"Broxton, J.",NO,10,0,0,0,0,0,0,0,0,0,0,0,2,7
"Brister, T.",NO,6,0,0,2,0,0,0,0,0,0,0,0,2,7
"Mills, B.",NO,6,0,0,0,0,0,0,0,0,0,0,0,2,7
"Oakes, B.",NO,6,0,1,0,0,0,0,0,0,0,0,0,2,7
"O'Sullivan, J.",NO,6,0,1,2,0,0,0,0,0,0,0,0,2,7
"Askins, J.",NO,5,0,0,0,0,0,0,0,0,0,0,0,2,7
"Verns, D.",NO,4,0,0,1,0,0,0,0,0,0,0,0,2,7
"Cox, J.",NO,1,0,0,0,0,0,0,0,0,0,0,0,2,7
"Tomlinson, A.",NO,1,0,0,0,0,0,0,0,0,0,0,0,2,7
"Zhang, S.",NO,1,0,0,0,0,0,0,0,0,0,0,0,2,7
