Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Sanchez, I.",COL,2,20,0,0,4,24
"Guard, L.",COL,1,5,3,0,4,24
"Thruster, D.",COL,1,5,3,0,4,24
"Lim, W.",COL,1,5,0,0,4,24
"Magic, M.",COL,0,0,7,0,4,24
"Sauce, E.",COL,0,0,6,0,4,24
"Gilbert, R.",COL,0,0,3,0,4,24
"Centre, S.",COL,0,0,2,0,4,24
"Owens, A.",COL,0,0,1,0,4,24
"Skuff, R.",BAL,1,5,2,0,4,24
"Annastesia, N.",BAL,1,5,0,0,4,24
"De Ville, D.",BAL,1,15,0,0,4,24
"Fukushu, M.",BAL,1,10,0,0,4,24
"Kaepercolin, N.",BAL,1,15,0,0,4,24
"Kross, C.",BAL,1,15,0,0,4,24
"Diggler, D.",BAL,0,0,6,1,4,24
"Dolls, B.",BAL,0,0,5,0,4,24
"Star, L.",BAL,0,0,4,0,4,24
"Jeremy, R.",BAL,0,0,3,0,4,24
"Lewandowski, J.",BAL,0,0,2,0,4,24
"Steele, R.",BAL,0,0,2,0,4,24
"Williams, D.",BAL,0,0,0,1,4,24
