Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Torenson, S.",PHI,1,12,2,0,11,19
"Varga, N.",PHI,1,5,0,0,11,19
"Tyler, J.",PHI,0,0,10,0,11,19
"Fillmore, M.",PHI,0,0,3,1,11,19
"Arthur, C.",PHI,0,0,3,0,11,19
"Hank, F.",PHI,0,0,3,0,11,19
"Hayes, R.",PHI,0,0,3,0,11,19
"Van Buren, M.",PHI,0,0,2,0,11,19
"Zephyrous, S.",PHI,0,0,1,0,11,19
"Diggler, D.",BAL,2,10,3,0,11,19
"Steele, R.",BAL,0,0,8,0,11,19
"Grey, S.",BAL,0,0,4,0,11,19
"Star, L.",BAL,0,0,4,0,11,19
"Sauce, E.",BAL,0,0,2,1,11,19
"Jeremy, R.",BAL,0,0,2,0,11,19
"Bigby, L.",BAL,0,0,1,0,11,19
"Pancakes, P.",BAL,0,0,1,0,11,19
