Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Vequain, F.",AUS,1,5,0,0,14,25
"Saurus, A.",AUS,0,0,9,1,14,25
"Saurus, B.",AUS,0,0,8,1,14,25
"Fassingit, H.",AUS,0,0,6,0,14,25
"Saurus, S.",AUS,0,0,5,0,14,25
"Bakhtiari, S.",AUS,0,0,2,0,14,25
"Watts, Z.",AUS,0,0,1,0,14,25
"Jones, J.",AZ,1,10,3,0,14,25
"Donut, S.",AZ,1,5,0,0,14,25
"Evans, H.",AZ,0,0,4,0,14,25
"Golladay, C.",AZ,0,0,4,0,14,25
"Unk, J.",AZ,0,0,4,0,14,25
"Block, T.",AZ,0,0,3,0,14,25
"Pancakes, B.",AZ,0,0,1,0,14,25
"Raccoon, R.",AZ,0,0,1,0,14,25
"Thorbjornsson, G.",AZ,0,0,1,0,14,25
