Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Hayes, R.",PHI,2,10,2,0,2,18
"Arthur, C.",PHI,1,5,3,1,2,18
"Hank, F.",PHI,1,15,2,0,2,18
"Moore, S.",PHI,1,15,0,0,2,18
"Van Buren, M.",PHI,0,0,4,0,2,18
"Tyler, J.",PHI,0,0,3,0,2,18
"Fillmore, M.",PHI,0,0,1,0,2,18
"Torenson, S.",PHI,0,0,1,0,2,18
"Zephyrous, S.",PHI,0,0,1,0,2,18
"Johns, A.",OCO,1,5,6,0,2,18
"Blaze, J.",OCO,1,10,1,0,2,18
"Banks II, D.",OCO,1,5,0,0,2,18
"Pak, Y.",OCO,0,0,8,0,2,18
"Tony, P.",OCO,0,0,4,0,2,18
"Wokkenfuss, G.",OCO,0,0,3,0,2,18
"Harrison, H.",OCO,0,0,2,0,2,18
"Allan, C.",OCO,0,0,1,1,2,18
