Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Sharpei, V.",BAL,1,10,3,1,9,1
"Novel, L.",BAL,1,5,1,0,9,1
"Metas, B.",BAL,1,5,0,0,9,1
"Robinson, M.",BAL,1,5,0,0,9,1
"West, D.",BAL,1,5,0,0,9,1
"Weal, J.",BAL,0,0,5,1,9,1
"Tenzini, G.",BAL,0,0,4,0,9,1
"Bigboy12, Z.",BAL,0,0,3,1,9,1
"Bigboy1, Z.",BAL,0,0,3,0,9,1
"Bigboy10, Z.",BAL,0,0,2,0,9,1
"Shelton, L.",YKW,2,20,0,0,9,1
"Flimjollywop, S.",YKW,1,5,0,0,9,1
"Hampshireton, R.",YKW,1,5,0,0,9,1
"Sanchez, P.",YKW,1,5,0,0,9,1
"Sanderson, J.",YKW,1,5,0,0,9,1
"Akselsen, M.",YKW,0,0,3,1,9,1
"Bigboy18, Z.",YKW,0,0,3,1,9,1
"Ferguson, D.",YKW,0,0,3,0,9,1
"Floggity, J.",YKW,0,0,3,0,9,1
"Larsendorf, R.",YKW,0,0,1,1,9,1
"Maddox, R.",YKW,0,0,1,0,9,1
"Nuck, B.",YKW,0,0,1,0,9,1
