Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Shady, S.",AZ,1,5,3,0,1,16
"Landers, B.",AZ,1,10,0,0,1,16
"Aste, W.",AZ,0,0,6,1,1,16
"Moore, S.",AZ,0,0,5,0,1,16
"Unk, J.",AZ,0,0,5,0,1,16
"Irving, J.",AZ,0,0,4,0,1,16
"Arbage, G.",AZ,0,0,3,0,1,16
"Rash, T.",AZ,0,0,3,0,1,16
"Murphy, J.",AZ,0,0,2,0,1,16
"Leaver, C.",CHI,1,5,1,0,1,16
"Danielsson, A.",CHI,1,5,0,0,1,16
"Hasselhoff, F.",CHI,1,5,0,0,1,16
"Torenson, S.",CHI,1,5,0,0,1,16
"Lood, B.",CHI,0,0,5,0,1,16
"Utchers, B.",CHI,0,0,5,0,1,16
"Eat, M.",CHI,0,0,3,1,1,16
"Laughter, S.",CHI,0,0,1,1,1,16
"Harp, D.",CHI,0,0,1,0,1,16
