Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Cansino, D.",COL,2,20,0,0,3,11
"Guard, L.",COL,1,5,2,0,3,11
"Sandoval, A.",COL,1,5,0,0,3,11
"Guard, R.",COL,0,0,5,0,3,11
"Tackle, L.",COL,0,0,5,0,3,11
"Chipmunk, A.",COL,0,0,3,0,3,11
"Tackle, R.",COL,0,0,3,0,3,11
"Centre, S.",COL,0,0,2,0,3,11
"Grau, M.",COL,0,0,1,0,3,11
"Nyquist, W.",COL,0,0,1,0,3,11
"Brannigan, Z.",SJS,2,20,1,0,3,11
"Jahelpme, H.",SJS,1,10,7,0,3,11
"Probincrux III, D.",SJS,1,5,4,0,3,11
"Rucker, F.",SJS,1,5,2,0,3,11
"Christ, J.",SJS,1,10,0,0,3,11
"Methane, D.",SJS,1,5,0,0,3,11
"Barnhardt, B.",SJS,1,5,0,0,3,11
"Marrett, O.",SJS,1,2,0,0,3,11
"McKoutchie, M.",SJS,0,0,6,0,3,11
"Tacktheritrix, J.",SJS,0,0,2,0,3,11
"Orosz, C.",SJS,0,0,1,1,3,11
"Canton, J.",SJS,0,0,1,0,3,11
