Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Dawkins, S.",HON,8,0,0,1/0,1,0,0,0,0/0/0,0,0,0,0,10,25
"Kackpoo, H.",HON,8,0,0,1/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Lavigne, D.",HON,7,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,10,25
"Rucker, R.",HON,7,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Fields, G.",HON,5,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,10,25
"Jackson, R.",HON,4,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,10,25
"Montain, A.",HON,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Thornton, B.",HON,4,0,1,1/0,1,0,0,0,0/0/0,0,0,0,0,10,25
"Waters, J.",HON,4,0,0,0/0,4,0,0,0,0/0/0,0,0,0,0,10,25
"Jeffrey, T.",HON,2,1,1,0/1,0,0,0,0,0/0/0,1,0,0,0,10,25
"Ka'ana'ana, B.",HON,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Edd, B.",HON,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"PickSix, H.",SJS,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Bass, L.",SJS,5,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Cloudera, Y.",SJS,5,0,2,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Fisher, G.",SJS,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Stein, P.",SJS,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Vaughne, R.",SJS,5,0,0,0/0,3,1,0,1,0/0/0,0,0,0,0,10,25
"Lanier, B.",SJS,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Brackenridge, T.",SJS,3,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,10,25
"Allen, O.",SJS,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Crowder, R.",SJS,2,2,0,0/0,0,0,0,0,0/0/0,0,0,0,0,10,25
"Hilliard, R.",SJS,2,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,10,25
"Lackson, J.",SJS,0,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,10,25
"Pancake, P.",SJS,0,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,10,25
