Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Owens, A.",AUS,2,10,2,1,9,17
"A'Little, L.",AUS,1,5,3,0,9,17
"Henry, J.",AUS,1,10,0,0,9,17
"A'Barelyanything, L.",AUS,0,0,6,0,9,17
"A'Ton, L.",AUS,0,0,3,0,9,17
"Beaver-Dantes, E.",AUS,0,0,3,0,9,17
"Larson, P.",AUS,0,0,2,0,9,17
"A'Moderateamount, L.",AUS,0,0,1,1,9,17
"Mendonca, M.",AUS,0,0,1,0,9,17
"Jeremy, R.",BAL,2,17,4,0,9,17
"Green, W.",BAL,1,5,0,0,9,17
"Grey, S.",BAL,0,0,6,1,9,17
"Steele, R.",BAL,0,0,5,0,9,17
"Star, L.",BAL,0,0,4,0,9,17
"Diggler, D.",BAL,0,0,3,0,9,17
"Jimbo, D.",BAL,0,0,1,0,9,17
"L'Alto, V.",BAL,0,0,1,0,9,17
