Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Horne, B.",BAL,13,0,1,1,0,0,0,0,1,0,0,0,13,18
"Acho, M.",BAL,7,0,1,0,0,0,0,0,1,0,0,0,13,18
"Terim, F.",BAL,7,0,0,0,0,0,0,0,1,0,0,0,13,18
"Green, W.",BAL,6,0,0,0,0,0,0,0,1,0,0,0,13,18
"Jimbo, D.",BAL,5,0,0,0,0,0,0,0,1,0,0,0,13,18
"Troyski, X.",BAL,5,0,0,1,0,0,0,0,1,0,0,0,13,18
"Asipi III, A.",BAL,3,0,0,0,0,0,0,0,1,0,0,0,13,18
"Baldari, F.",BAL,3,0,0,0,0,0,0,0,1,0,0,0,13,18
"Hobbs, J.",BAL,3,2,1,0,0,0,0,0,1,0,0,0,13,18
"Poopsie, D.",BAL,2,0,0,0,0,0,0,0,1,0,0,0,13,18
"Harris, B.",BAL,1,0,0,0,0,0,0,0,1,0,0,0,13,18
"Abernathy, K.",OCO,8,0,0,0,0,0,0,0,1,0,0,0,13,18
"Schneider, D.",OCO,7,0,0,2,1,0,0,0,1,0,0,0,13,18
"Lattimer, A.",OCO,5,0,0,0,0,0,0,0,1,0,0,0,13,18
"Biggums, T.",OCO,4,0,0,0,0,0,0,0,1,0,0,0,13,18
"Storm, J.",OCO,4,1,1,0,0,0,0,0,1,0,0,0,13,18
"Grievous, L.",OCO,2,0,0,2,1,0,0,0,1,0,0,0,13,18
"Showbiz, G.",OCO,2,0,0,0,0,0,0,0,1,0,0,0,13,18
"Ginsberg, D.",OCO,1,0,0,0,0,0,0,0,1,0,0,0,13,18
"Mbanefo, K.",OCO,1,0,0,0,0,0,0,0,1,0,0,0,13,18
"Salami, T.",OCO,1,0,0,0,0,0,0,0,1,0,0,0,13,18
"Harrison, H.",OCO,0,0,0,0,0,0,0,0,1,0,0,0,13,18
