Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Spector, M.",OCO,1,15,0,0,3,2
"Ferguson, D.",OCO,0,0,5,0,3,2
"Clegane, G.",OCO,0,0,4,0,3,2
"Hamilton, C.",OCO,0,0,3,0,3,2
"Finkenlarkin, S.",OCO,0,0,2,0,3,2
"Wright Jr, G.",OCO,0,0,2,0,3,2
"Jenkins, L.",OCO,0,0,1,0,3,2
"Winchester, A.",OCO,0,0,1,0,3,2
"Krimlaw, A.",PHI,1,15,0,0,3,2
"Kroetch, D.",PHI,1,7,0,0,3,2
"Mason, H.",PHI,1,5,0,0,3,2
"Oles, T.",PHI,1,15,0,0,3,2
"Hendrix, M.",PHI,0,0,4,0,3,2
"Danvers, J.",PHI,0,0,2,0,3,2
"Madlad, B.",PHI,0,0,2,0,3,2
"Bennett, A.",PHI,0,0,1,2,3,2
"Dodggy, B.",PHI,0,0,1,2,3,2
"Wright, O.",PHI,0,0,1,1,3,2
"DiMirio, P.",PHI,0,0,1,0,3,2
"Jensen, R.",PHI,0,0,1,0,3,2
