Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Biggums, T.",OCO,1,10,0,0,4,26
"Leaking, R.",OCO,1,15,0,0,4,26
"Kanoff, J.",OCO,0,0,5,0,4,26
"Beerus, L.",OCO,0,0,4,0,4,26
"Mo, N.",OCO,0,0,4,0,4,26
"Trunks, F.",OCO,0,0,4,0,4,26
"Evans, H.",OCO,0,0,3,0,4,26
"Kimanje, J.",OCO,0,0,3,0,4,26
"Nakamura, T.",OCO,0,0,2,0,4,26
"Phillips, J.",OCO,0,0,1,0,4,26
"McKenzie, S.",AUS,4,20,2,0,4,26
"Saurus, B.",AUS,2,15,3,0,4,26
"Egghands, T.",AUS,1,5,0,0,4,26
"Quigley, C.",AUS,0,0,4,0,4,26
"Saurus, S.",AUS,0,0,4,0,4,26
"Watts, Z.",AUS,0,0,1,0,4,26
