Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Watkins, R.",CHI,8,0,1,1,1,0,0,1,0,0,0,0,9,18
"Castle, S.",CHI,5,0,0,0,0,0,0,0,0,0,0,0,9,18
"Hockhertz, M.",CHI,4,0,0,1,0,0,0,0,0,0,0,0,9,18
"Saul, C.",CHI,4,0,0,0,0,0,0,0,0,0,0,0,9,18
"Dugnutt, B.",CHI,3,0,0,0,0,0,0,0,0,0,0,0,9,18
"Henry, J.",CHI,3,1,1,0,0,0,0,0,0,0,0,0,9,18
"Hondo, A.",CHI,3,0,0,1,1,0,0,0,0,0,0,0,9,18
"Rambo, J.",CHI,3,0,0,0,0,0,0,0,0,0,0,0,9,18
"Nikko, G.",CHI,2,0,0,2,1,0,0,0,0,0,0,0,9,18
"Oats, S.",CHI,2,0,1,0,0,0,0,0,0,0,0,0,9,18
"Foster, W.",CHI,0,0,0,0,0,0,0,0,1,0,0,0,9,18
"Bakshi, S.",AUS,8,1,0,0,0,0,0,1,1,0,0,0,9,18
"Gaines, N.",AUS,8,0,0,0,0,0,0,0,0,0,0,0,9,18
"Okura, T.",AUS,8,0,0,1,0,0,0,0,0,0,0,0,9,18
"Edmond, H.",AUS,6,0,0,0,0,0,0,0,0,0,0,0,9,18
"Lavelle Jr., D.",AUS,6,0,0,0,0,0,0,0,0,0,0,0,9,18
"Jensen, C.",AUS,5,0,0,0,0,0,0,0,0,0,0,0,9,18
"Adams, X.",AUS,4,0,0,1,0,0,0,0,0,0,0,0,9,18
"Ennis, B.",AUS,3,0,0,0,0,0,0,0,0,0,0,0,9,18
"Bradberton, J.",AUS,2,0,0,0,0,0,0,0,0,0,0,0,9,18
"Kuusela, G.",AUS,2,0,1,0,0,0,0,0,0,0,0,0,9,18
"Wizardry, D.",AUS,2,0,1,0,0,0,0,0,0,0,0,0,9,18
