Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Pak, Y.",OCO,1,15,7,0,3,17
"Hobbs, S.",OCO,1,15,0,0,3,17
"Wokkenfuss, G.",OCO,0,0,12,0,3,17
"Johns, A.",OCO,0,0,5,0,3,17
"Blaze, J.",OCO,0,0,3,0,3,17
"Dye, A.",OCO,0,0,3,0,3,17
"Harrison, H.",OCO,0,0,3,0,3,17
"Reed, A.",OCO,0,0,2,0,3,17
"A'Barelyanything, L.",AUS,1,5,6,0,3,17
"Beaver-Dantes, E.",AUS,1,15,4,0,3,17
"A'Little, L.",AUS,1,15,3,0,3,17
"Edmond, H.",AUS,1,5,0,0,3,17
"Snider, N.",AUS,1,15,0,0,3,17
"A'Ton, L.",AUS,0,0,2,0,3,17
"Mendonca, M.",AUS,0,0,1,2,3,17
"A'Moderateamount, L.",AUS,0,0,1,0,3,17
"Larson, P.",AUS,0,0,1,0,3,17
"Owens, A.",AUS,0,0,1,0,3,17
