Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Harrison, H.",OCO,1,5,1,0,11,17
"Pitcher, A.",OCO,1,5,1,0,11,17
"Salami, T.",OCO,1,2,0,0,11,17
"Dye, A.",OCO,0,0,3,0,11,17
"Wokkenfuss, G.",OCO,0,0,2,1,11,17
"Johns, A.",OCO,0,0,2,0,11,17
"Pak, Y.",OCO,0,0,2,0,11,17
"Reed, A.",OCO,0,0,1,0,11,17
"Blaze, J.",OCO,0,0,0,1,11,17
"Harrison, W.",NO,1,15,0,0,11,17
"Townsend, F.",NO,1,10,0,0,11,17
"Woodson, W.",NO,1,5,0,0,11,17
"Sackless, S.",NO,0,0,6,1,11,17
"Watyumaidmedu, L.",NO,0,0,6,1,11,17
"Gomez, S.",NO,0,0,2,0,11,17
"Gump, F.",NO,0,0,2,0,11,17
"Sno, F.",NO,0,0,2,0,11,17
"Spais, B.",NO,0,0,2,0,11,17
"Belongwithme, H.",NO,0,0,1,0,11,17
