Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Knurtsson, K.",YKW,2,11,0,0,4,15
"Amper, T.",YKW,1,11,2,0,4,15
"Uchiha, L.",YKW,1,5,0,0,4,15
"Pooky, S.",YKW,0,0,8,0,4,15
"Ones, B.",YKW,0,0,5,0,4,15
"Rchon, A.",YKW,0,0,2,1,4,15
"Marshall, M.",YKW,0,0,2,0,4,15
"Mushing, M.",YKW,0,0,1,2,4,15
"Pitcher, A.",YKW,0,0,1,0,4,15
"Tacktheritrix, J.",SJS,1,5,3,0,4,15
"Orosz, C.",SJS,1,10,2,0,4,15
"Probincrux III, D.",SJS,1,5,2,0,4,15
"Olsen, C.",SJS,1,10,1,0,4,15
"Riposte, F.",SJS,1,10,0,0,4,15
"Rucker, F.",SJS,0,0,6,0,4,15
"McKoutchie, M.",SJS,0,0,4,0,4,15
"Jahelpme, H.",SJS,0,0,1,0,4,15
"Wright, D.",SJS,0,0,1,0,4,15
