Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Probincrux III, D.",SJS,2,10,9,0,9,6
"McKoutchie, M.",SJS,1,5,5,0,9,6
"Rucker, F.",SJS,0,0,6,0,9,6
"Bottles, B.",SJS,0,0,3,0,9,6
"Tacktheritrix, J.",SJS,0,0,3,0,9,6
"Diaz, D.",SJS,0,0,2,0,9,6
"Jahelpme, H.",SJS,0,0,2,0,9,6
"Smallwood, D.",SJS,0,0,2,0,9,6
"Bagwell, N.",PHI,1,5,0,0,9,6
"Oles, T.",PHI,1,5,0,0,9,6
"Hayes, R.",PHI,0,0,6,0,9,6
"Van Buren, M.",PHI,0,0,4,1,9,6
"Filmore, M.",PHI,0,0,3,0,9,6
"Arthur, C.",PHI,0,0,2,1,9,6
"Tyler, J.",PHI,0,0,2,0,9,6
"DiMirio, P.",PHI,0,0,1,0,9,6
"Kroetch, D.",PHI,0,0,1,0,9,6
"O'Connell, K.",PHI,0,0,1,0,9,6
