Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Alexander, W.",HON,2,25,0,0,9,22
"Kane-Maika'i, K.",HON,1,10,2,0,9,22
"Culbertson, R.",HON,1,5,0,0,9,22
"Noble Jr., L.",HON,1,5,0,0,9,22
"Rogers, S.",HON,0,0,6,0,9,22
"Dinkley, V.",HON,0,0,5,2,9,22
"Blake, D.",HON,0,0,4,0,9,22
"Doo, S.",HON,0,0,1,0,9,22
"Jones, F.",HON,0,0,1,0,9,22
"Ruff, R.",HON,0,0,0,1,9,22
"Johns, A.",OCO,1,6,5,0,9,22
"Bigby, L.",OCO,1,5,1,0,9,22
"Irving, J.",OCO,1,5,1,0,9,22
"Ginsberg, D.",OCO,1,2,0,0,9,22
"Phillips, J.",OCO,1,6,0,0,9,22
"Wokkenfuss, G.",OCO,0,0,4,0,9,22
"Harrison, H.",OCO,0,0,3,0,9,22
"Pak, Y.",OCO,0,0,3,0,9,22
"Iridian, G.",OCO,0,0,2,0,9,22
"Nakamura, T.",OCO,0,0,2,0,9,22
