Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Adams, X.",NO,8,1,0,1,0,0,0,0,0,0,0,0,2,20
"Bode, Q.",NO,8,0,0,1,1,0,0,0,0,0,0,0,2,20
"Slothface, J.",NO,6,0,1,0,0,0,0,0,0,0,0,0,2,20
"Blaylock, M.",NO,5,0,0,0,0,0,0,0,0,0,0,0,2,20
"Andrews, J.",NO,4,0,0,0,0,0,0,0,0,0,0,0,2,20
"Arianlacher, M.",NO,4,2,0,0,0,0,0,0,0,0,0,0,2,20
"Ironside, B.",NO,4,0,1,0,0,0,0,0,0,0,0,0,2,20
"Taylor, D.",NO,4,0,0,0,0,0,0,0,0,0,0,0,2,20
"Faux, B.",NO,2,1,1,0,0,0,0,0,0,0,0,0,2,20
"Rector, D.",NO,2,0,0,2,0,0,0,0,0,0,0,0,2,20
"Tu'inukuafe, B.",NO,1,0,0,0,0,0,0,0,0,0,0,0,2,20
"Storm, J.",OCO,13,1,0,0,0,0,0,0,0,0,0,0,2,20
"Biggums, T.",OCO,9,0,0,0,0,0,0,0,0,0,0,0,2,20
"Grievous, L.",OCO,9,1,0,0,0,0,0,0,0,0,0,0,2,20
"Schneider, D.",OCO,9,0,0,1,0,0,0,0,0,0,0,0,2,20
"Ginsberg, D.",OCO,8,1,1,0,0,0,0,0,0,0,0,0,2,20
"Skarsgard, T.",OCO,4,0,0,0,0,0,0,0,0,0,0,0,2,20
"Dream, K.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,2,20
"Lattimer, A.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,2,20
"Lovote, M.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,2,20
"Abernathy, K.",OCO,1,0,0,0,0,0,0,0,0,0,0,0,2,20
