Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Brew, S.",NO,1,5,3,0,2,20
"McCormick, A.",NO,1,7,2,0,2,20
"Toriki, M.",NO,1,5,0,0,2,20
"Rubbe, G.",NO,0,0,7,0,2,20
"Ulysses, B.",NO,0,0,4,0,2,20
"Ofyourlove, S.",NO,0,0,3,0,2,20
"Gump, F.",NO,0,0,2,0,2,20
"Room, W.",NO,0,0,1,0,2,20
"Johns, A.",OCO,1,5,3,1,2,20
"Abernathy, K.",OCO,1,10,0,0,2,20
"Dream, K.",OCO,1,5,0,0,2,20
"Mbanefo, K.",OCO,1,15,0,0,2,20
"Schneider, D.",OCO,1,1,0,0,2,20
"Skarsgard, T.",OCO,1,5,0,0,2,20
"Pak, Y.",OCO,0,0,4,0,2,20
"Wokkenfuss, G.",OCO,0,0,3,0,2,20
"Blaze, J.",OCO,0,0,1,1,2,20
"Iridian, G.",OCO,0,0,1,0,2,20
"Reed, A.",OCO,0,0,1,0,2,20
"Shady, S.",OCO,0,0,1,0,2,20
