Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Clegane, G.",OCO,1,5,8,0,1,3
"Fuller5, Z.",OCO,1,5,2,0,1,3
"Atasuke, N.",OCO,1,5,0,0,1,3
"Cox, J.",OCO,1,15,0,0,1,3
"Petrakis, A.",OCO,1,5,0,0,1,3
"Winchester, A.",OCO,0,0,8,0,1,3
"Ferguson, D.",OCO,0,0,5,1,1,3
"Hamilton, C.",OCO,0,0,5,0,1,3
"Burnsman, E.",OCO,0,0,2,0,1,3
"Madlad, B.",OCO,0,0,2,0,1,3
"Wright Jr, G.",OCO,0,0,1,0,1,3
"North, F.",PHI,2,15,0,0,1,3
"Davidson, D.",PHI,1,5,0,0,1,3
"Kroetch, D.",PHI,1,5,0,0,1,3
"Washington, L.",PHI,1,15,0,0,1,3
"Milan, C.",PHI,0,0,5,1,1,3
"Bennett, A.",PHI,0,0,5,0,1,3
"Wright, O.",PHI,0,0,3,2,1,3
"Walters, S.",PHI,0,0,3,1,1,3
"Hendrix, M.",PHI,0,0,3,0,1,3
"Boyd, M.",PHI,0,0,2,0,1,3
"Bessel, F.",PHI,0,0,1,0,1,3
