Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Green, W.",BAL,11,0,2,1,0,1,0,0,0,0,0,0,8,18
"Horne, B.",BAL,11,0,0,3,1,0,0,0,0,0,0,0,8,18
"Acho, M.",BAL,6,0,0,1,0,0,0,0,0,0,0,0,8,18
"Asipi III, A.",BAL,6,0,0,2,0,0,0,0,0,0,0,0,8,18
"Terim, F.",BAL,5,0,0,1,1,0,0,0,0,0,0,0,8,18
"Troyski, X.",BAL,4,0,0,1,0,0,0,0,0,0,0,0,8,18
"Baldari, F.",BAL,3,1,0,0,0,0,0,0,0,0,0,0,8,18
"Jimbo, D.",BAL,3,0,0,2,0,0,0,0,0,0,0,0,8,18
"Poopsie, D.",BAL,3,1,1,0,0,0,0,0,0,0,0,0,8,18
"Castle, S.",CHI,6,0,0,1,0,0,0,0,0,0,0,0,8,18
"Dugnutt, B.",CHI,5,0,0,0,0,0,0,0,0,0,0,0,8,18
"Watkins, R.",CHI,5,0,0,1,0,0,0,0,0,0,0,0,8,18
"Hockhertz, M.",CHI,3,0,0,0,0,0,0,0,0,0,0,0,8,18
"Rambo, J.",CHI,3,0,0,0,0,0,0,0,0,0,0,0,8,18
"Rice, J.",CHI,3,0,0,3,0,0,0,0,0,0,0,0,8,18
"Henry, J.",CHI,2,1,0,0,0,0,0,0,0,0,0,0,8,18
"Hondo, A.",CHI,2,0,0,1,0,0,0,0,0,0,0,0,8,18
"Nikko, G.",CHI,2,0,0,1,0,0,0,0,0,0,0,0,8,18
"Oats, S.",CHI,2,0,0,0,0,0,0,0,0,0,0,0,8,18
"Foster, W.",CHI,1,0,0,0,0,0,0,0,0,0,0,0,8,18
"Saul, C.",CHI,1,0,0,0,0,0,0,0,0,0,0,0,8,18
