Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Dolls, B.",BER,0,0,8,0,6,26
"Wall, J.",BER,0,0,6,0,6,26
"Boyd, C.",BER,0,0,4,0,6,26
"Wall, D.",BER,0,0,4,0,6,26
"Petrongolo, J.",BER,0,0,2,0,6,26
"Skiuuup, C.",BER,0,0,2,0,6,26
"Adyan, A.",BER,0,0,1,0,6,26
"King, D.",BER,0,0,1,0,6,26
"Wall, G.",BER,0,0,1,0,6,26
"Drake, J.",COL,1,15,0,0,6,26
"Murder-Moose, M.",COL,1,5,0,0,6,26
"Sly, G.",COL,0,0,7,0,6,26
"Thruster, D.",COL,0,0,6,0,6,26
"Magic, M.",COL,0,0,5,0,6,26
"Williams, D.",COL,0,0,2,2,6,26
"Centre, S.",COL,0,0,2,0,6,26
"Batista, D.",COL,0,0,1,0,6,26
"George, D.",COL,0,0,1,0,6,26
"Guard, L.",COL,0,0,1,0,6,26
"Robertoswki, G.",COL,0,0,1,0,6,26
