Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Manchester, M.",OCO,1,5,10,0,9,13
"Bagwell, N.",OCO,1,5,0,0,9,13
"Crush, C.",OCO,1,10,0,0,9,13
"McPoyal, G.",OCO,1,5,0,0,9,13
"Skarsgard, T.",OCO,1,5,0,0,9,13
"Dumchester, L.",OCO,0,0,7,0,9,13
"Minchester, M.",OCO,0,0,6,0,9,13
"Bumchester, A.",OCO,0,0,5,0,9,13
"Tim, T.",OCO,0,0,5,0,9,13
"Adams, R.",OCO,0,0,2,0,9,13
"Zephyrous, S.",OCO,0,0,2,0,9,13
"Crindy, B.",AZ,2,7,1,0,9,13
"Shady, S.",AZ,1,5,1,0,9,13
"Asipi III, A.",AZ,1,5,0,0,9,13
"Vans, R.",AZ,1,15,0,0,9,13
"Robotman, B.",AZ,0,0,9,0,9,13
"Robotman, A.",AZ,0,0,5,0,9,13
"Robotman, D.",AZ,0,0,4,0,9,13
"Moore, S.",AZ,0,0,2,0,9,13
"Robotman, C.",AZ,0,0,2,0,9,13
"Robotman, E.",AZ,0,0,1,2,9,13
