Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG
"Parker, P.",COL,8,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Kirkby, T.",COL,7,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Berry, M.",COL,6,0,1,0/0,6,0,0,0,"[0, 0, 0]"
"Sinclair, Q.",COL,6,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Smirh, J.",COL,5,1,1,0/0,0,0,0,0,"[0, 0, 0]"
"Thumper, B.",COL,5,0,2,0/0,0,0,0,0,"[0, 0, 0]"
"Gabagool, T.",COL,4,0,0,0/0,2,0,0,0,"[0, 0, 0]"
"Purchase, L.",COL,4,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Blackstone, I.",COL,3,1,1,0/0,0,0,0,0,"[0, 0, 0]"
"Hornbacher, A.",COL,3,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Ocewilder, S.",COL,3,2,0,0/0,0,0,0,0,"[0, 0, 0]"
"Grithead, D.",YKW,11,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Virtanen, M.",YKW,11,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Alexander, N.",YKW,8,2,0,0/0,0,0,0,0,"[0, 0, 0]"
"Leonard, M.",YKW,8,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Selich, A.",YKW,8,0,0,0/0,1,0,0,0,"[1, 0, 0]"
"Kroustis, G.",YKW,6,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Kearse, J.",YKW,5,2,0,0/0,0,0,0,0,"[0, 0, 0]"
"Maulolo, C.",YKW,4,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Quaid, D.",YKW,4,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Lejune, L.",YKW,2,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Snuggles, J.",YKW,1,0,0,0/0,4,0,0,0,"[0, 0, 0]"
