Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"McPoyal, G.",YKW,1,5,1,0,8,7
"Milan, C.",YKW,1,15,0,0,8,7
"Rchon, A.",YKW,0,0,6,0,8,7
"Ones, B.",YKW,0,0,4,1,8,7
"Mushing, M.",YKW,0,0,4,0,8,7
"Pooky, S.",YKW,0,0,3,1,8,7
"Amper, T.",YKW,0,0,3,0,8,7
"Harris Jr., F.",YKW,0,0,3,0,8,7
"Mackworthy, R.",AZ,2,10,1,0,8,7
"Floggity, J.",AZ,2,6,0,0,8,7
"Browning, B.",AZ,1,5,0,0,8,7
"Hackett, A.",AZ,1,15,0,0,8,7
"Ramrio, M.",AZ,1,5,0,0,8,7
"Robotman, B.",AZ,0,0,4,1,8,7
"Robotman, C.",AZ,0,0,4,1,8,7
"Robotman, D.",AZ,0,0,4,1,8,7
"Robotman, A.",AZ,0,0,2,1,8,7
"Wright, O.",AZ,0,0,2,1,8,7
"Robotman, E.",AZ,0,0,2,0,8,7
