Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Sharp, B.",ARI,1,15,1,1,6,1
"Ernston, H.",ARI,1,5,0,0,6,1
"Jefferson, L.",ARI,1,5,0,0,6,1
"Rashad, I.",ARI,1,5,0,0,6,1
"Thomas, A.",ARI,0,0,7,0,6,1
"Pest, T.",ARI,0,0,3,1,6,1
"Tkachuk, J.",ARI,0,0,3,0,6,1
"Jefferspin, S.",ARI,0,0,2,0,6,1
"Durden, J.",ARI,0,0,1,1,6,1
"Mackworthy, R.",ARI,0,0,1,1,6,1
"Bigboy4, Z.",ARI,0,0,1,0,6,1
"Newman, M.",ARI,0,0,1,0,6,1
"Tebow, T.",SJS,2,20,7,0,6,1
"Bigboy8, Z.",SJS,1,5,6,2,6,1
"Robicheaux, D.",SJS,1,9,3,0,6,1
"Longshaw, B.",SJS,1,10,1,0,6,1
"Weston, S.",SJS,1,5,0,0,6,1
"MacManus, C.",SJS,0,0,3,1,6,1
"Bottles, B.",SJS,0,0,2,0,6,1
"Bowers Jr, V.",SJS,0,0,1,0,6,1
"Wiley, D.",SJS,0,0,1,0,6,1
