Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Stropko, B.",ARI,11,1,0,0,0,0,0,0,0,0,0,0,6,1
"Lee, J.",ARI,9,1,0,1,0,0,0,0,0,1,0,0,6,1
"Flock, R.",ARI,7,0,0,0,0,0,0,0,0,0,0,0,6,1
"Ernston, H.",ARI,6,0,0,0,0,0,0,1,1,0,0,0,6,1
"Tuck, J.",ARI,6,2,2,0,0,1,0,0,0,0,0,0,6,1
"Dam, D.",ARI,5,0,1,0,0,0,0,0,0,0,0,0,6,1
"Asipi, A.",ARI,4,0,0,0,0,0,0,0,0,0,0,0,6,1
"Blade, B.",ARI,4,1,1,0,0,0,0,0,0,0,0,0,6,1
"Jackson, M.",ARI,3,0,0,0,0,0,0,0,0,0,0,0,6,1
"Rashad, I.",ARI,3,0,0,4,1,0,1,0,0,0,0,0,6,1
"Watson, S.",ARI,1,0,0,0,0,0,0,0,0,0,0,0,6,1
"Williams, J.",ARI,1,0,0,1,1,0,1,0,0,0,0,0,6,1
"Selich, A.",SJS,8,0,1,0,0,0,0,0,0,0,0,0,6,1
"Brill, J.",SJS,6,0,0,2,2,0,0,0,0,0,0,0,6,1
"Hackett, A.",SJS,5,1,1,1,0,0,0,0,0,0,0,0,6,1
"Canton, J.",SJS,4,0,0,1,0,0,0,0,0,0,0,0,6,1
"Metas, B.",SJS,4,0,1,0,0,0,0,0,0,0,0,0,6,1
"Miller, D.",SJS,4,0,0,0,0,0,0,0,0,0,0,0,6,1
"Cameron, J.",SJS,3,1,1,0,0,0,0,0,0,0,0,0,6,1
"Hansen, E.",SJS,3,0,0,1,0,0,0,0,0,0,0,0,6,1
"Hardrool, C.",SJS,3,0,0,0,0,0,0,0,0,0,0,0,6,1
"Leafer, S.",SJS,3,2,1,0,0,0,0,0,0,0,0,0,6,1
"Richter, Z.",SJS,2,0,0,0,0,0,0,0,0,0,0,0,6,1
"Shoate, T.",SJS,2,0,0,1,0,0,0,0,0,0,0,0,6,1
"Taylor, G.",SJS,1,0,1,0,0,0,0,0,0,0,0,0,6,1
