Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Winchester, H.",NY,12,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"QuakStak, D.",NY,10,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Andrews, J.",NY,5,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,25
"Banks, J.",NY,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Griddle, M.",NY,4,0,1,0/0,2,0,0,0,0/0/0,0,0,0,0,9,25
"Kirkby, T.",NY,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Thumper, B.",NY,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Kearse, J.",NY,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"McGullager, T.",NY,2,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,9,25
"McTackle, R.",NY,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Ocewilder, S.",NY,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"DeSoto, J.",PHI,10,1,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,25
"Zelos, J.",PHI,10,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,25
"Cross, M.",PHI,6,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Eriksen, W.",PHI,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Booker, B.",PHI,4,0,0,0/0,2,1,0,0,0/0/0,0,0,0,0,9,25
"D'Attoria V, R.",PHI,4,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,9,25
"Gronlie, T.",PHI,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Haywood, H.",PHI,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
"Suzuki, S.",PHI,3,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,25
"Om, T.",PHI,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,25
