Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Miller II, C.",BER,1,15,0,0,6,25
"Richards, E.",BER,1,5,0,0,6,25
"Dolls, B.",BER,0,0,7,0,6,25
"Wall, G.",BER,0,0,3,0,6,25
"Wall, D.",BER,0,0,2,0,6,25
"Wall, J.",BER,0,0,2,0,6,25
"McCabe, J.",BER,0,0,1,1,6,25
"Boyd, C.",BER,0,0,1,0,6,25
"Skiuuup, C.",BER,0,0,1,0,6,25
"Batista, D.",COL,1,5,1,0,6,25
"Murder-Moose, M.",COL,1,15,0,0,6,25
"Robertoswki, G.",COL,1,5,0,0,6,25
"Scott, R.",COL,1,2,0,0,6,25
"Centre, S.",COL,0,0,8,0,6,25
"Magic, M.",COL,0,0,8,0,6,25
"Guard, R.",COL,0,0,4,1,6,25
"Thruster, D.",COL,0,0,4,0,6,25
"Guard, L.",COL,0,0,3,0,6,25
"Gilbert, R.",COL,0,0,2,0,6,25
"Sauce, E.",COL,0,0,1,0,6,25
"Williams, D.",COL,0,0,1,0,6,25
