Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"A'Moderateamount, L.",AUS,1,5,4,0,2,19
"Tidwell, R.",AUS,1,5,0,0,2,19
"A'Barelyanything, L.",AUS,0,0,6,0,2,19
"Beaver-Dantes, E.",AUS,0,0,6,0,2,19
"A'Little, L.",AUS,0,0,5,1,2,19
"A'Ton, L.",AUS,0,0,3,0,2,19
"Larson, P.",AUS,0,0,3,0,2,19
"Mendonca, M.",AUS,0,0,2,0,2,19
"Blockit, I.",AUS,0,0,1,0,2,19
"Rax, L.",NO,4,28,0,0,2,19
"Rector, D.",NO,3,25,0,0,2,19
"Slothface, J.",NO,1,5,0,0,2,19
"Toriki, M.",NO,1,5,0,0,2,19
"Valentine, V.",NO,1,5,0,0,2,19
"Ulysses, B.",NO,0,0,9,0,2,19
"Rubbe, G.",NO,0,0,3,0,2,19
"Gump, F.",NO,0,0,2,0,2,19
"McCormick, A.",NO,0,0,2,0,2,19
"Ofyourlove, S.",NO,0,0,2,0,2,19
"Room, W.",NO,0,0,1,2,2,19
"Brew, S.",NO,0,0,1,0,2,19
