Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Joshua, C.",BAL,12,0,2,0,0,0,0,0,0,0,0,0,2,11
"Arnold, D.",BAL,9,0,0,1,0,0,0,0,0,0,0,0,2,11
"Blocksdale, A.",BAL,6,0,0,1,0,0,0,0,0,0,0,0,2,11
"Roenick, A.",BAL,5,0,0,0,0,0,0,0,0,0,0,0,2,11
"Oats, D.",BAL,4,0,0,0,0,0,0,0,0,0,0,0,2,11
"Fletcher, G.",BAL,4,0,0,1,1,0,0,0,0,0,0,0,2,11
"Gambino, C.",BAL,2,0,0,0,0,0,0,0,0,0,0,0,2,11
"Willie, T.",BAL,2,0,0,1,1,0,0,0,0,0,0,0,2,11
"Mbanefo, K.",BAL,1,1,0,0,0,0,0,0,0,0,0,0,2,11
"Asipi Jr., A.",BAL,1,1,0,0,0,0,0,0,0,0,0,0,2,11
"Hendrix, K.",BAL,1,0,1,0,0,0,0,0,0,0,0,0,2,11
"Ishigawa, H.",COL,10,0,0,0,0,0,0,0,0,0,0,0,2,11
"Danger, D.",COL,8,0,0,0,0,0,0,0,0,0,0,0,2,11
"Miller, H.",COL,7,0,0,1,0,0,0,0,0,0,0,0,2,11
"Tillman, M.",COL,6,0,0,0,0,0,0,0,0,0,0,0,2,11
"Aaron, D.",COL,5,0,0,1,0,0,0,0,0,0,0,0,2,11
"Anderson, R.",COL,4,0,0,1,0,0,0,0,0,0,0,0,2,11
"Thibault, A.",COL,4,0,0,0,0,0,0,0,0,0,0,0,2,11
"LeFevre, R.",COL,2,0,0,0,0,0,0,0,0,0,0,0,2,11
"Collins, V.",COL,1,1,0,0,0,0,0,0,0,0,0,0,2,11
"Ludvig, O.",COL,1,0,0,0,0,0,0,0,0,0,0,0,2,11
"Pierno, N.",COL,1,0,0,0,0,0,0,0,0,0,0,0,2,11
"Sandoval, A.",COL,1,0,0,0,0,0,0,0,0,0,0,0,2,11
