Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Gambino, C.",BAL,1,5,0,0,2,11
"Diggler, D.",BAL,0,0,5,0,2,11
"L'Alto, V.",BAL,0,0,5,0,2,11
"Harp, D.",BAL,0,0,4,0,2,11
"Grey, S.",BAL,0,0,3,0,2,11
"Star, L.",BAL,0,0,3,0,2,11
"Steele, R.",BAL,0,0,2,0,2,11
"Jeremy, R.",BAL,0,0,1,0,2,11
"Miller, H.",COL,2,15,0,0,2,11
"Tackle, L.",COL,1,5,7,0,2,11
"Grau, M.",COL,1,5,2,2,2,11
"Anderson, R.",COL,1,5,0,0,2,11
"LeFevre, R.",COL,1,15,0,0,2,11
"Sandoval, A.",COL,1,2,0,0,2,11
"Tackle, R.",COL,0,0,7,0,2,11
"Centre, S.",COL,0,0,5,0,2,11
"Guard, L.",COL,0,0,3,0,2,11
"Chipmunk, A.",COL,0,0,2,0,2,11
"Cansino, D.",COL,0,0,1,0,2,11
"Guard, R.",COL,0,0,1,0,2,11
