Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Adams, X.",SAR,8,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,15,25
"Mango-Panda, H.",SAR,8,0,2,0/0,1,0,0,0,0/0/0,0,0,0,0,15,25
"Andrews, H.",SAR,6,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,15,25
"Clemente, C.",SAR,6,0,0,0/0,2,1,0,0,0/0/0,0,0,0,0,15,25
"Heights, A.",SAR,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Beat, N.",SAR,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Dillmiballs, F.",SAR,4,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,15,25
"Nkiah, J.",SAR,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Goku, S.",SAR,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Jackson, D.",SAR,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Karpaasi, M.",SAR,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Foster, D.",YKW,10,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Quaid, D.",YKW,10,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Leonard, M.",YKW,7,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,15,25
"Money, P.",YKW,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Hellzapoppin, J.",YKW,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Thomaslacher, B.",YKW,4,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,15,25
"Valdyr, M.",YKW,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Cho, J.",YKW,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Dookmarriot, L.",YKW,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Thebaw, S.",YKW,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
"Alexander, N.",YKW,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,15,25
