Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Woodham, A.",YKW,2,10,0,0,14,11
"Rchon, A.",YKW,1,5,3,0,14,11
"Ones, B.",YKW,1,5,1,0,14,11
"Parker, J.",YKW,1,5,0,0,14,11
"Brown, J.",YKW,1,15,0,0,14,11
"Pooky, S.",YKW,0,0,5,1,14,11
"Mushing, M.",YKW,0,0,4,1,14,11
"Amper, T.",YKW,0,0,3,0,14,11
"McPoyal, G.",YKW,0,0,3,0,14,11
"Summer, A.",YKW,0,0,1,0,14,11
"O'Sullivan, S.",PHI,1,15,3,0,14,11
"Brown, M.",PHI,1,5,0,2,14,11
"Becker, K.",PHI,1,15,0,0,14,11
"von Matt, J.",PHI,1,10,0,0,14,11
"Bly Jr., A.",PHI,1,5,0,0,14,11
"Tyler, J.",PHI,0,0,8,0,14,11
"Arthur, C.",PHI,0,0,6,0,14,11
"Hayes, R.",PHI,0,0,6,0,14,11
"Van Buren, M.",PHI,0,0,6,0,14,11
"Hondo, A.",PHI,0,0,4,0,14,11
"Fillmore, M.",PHI,0,0,1,0,14,11
