Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG
"Jensen, C.",AUS,11,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Edmond, H.",AUS,8,0,0,0/0,5,0,0,0,"[0, 0, 0]"
"Ridley, X.",AUS,7,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Bakshi, S.",AUS,6,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Lavelle Jr., D.",AUS,5,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Bradberton, J.",AUS,3,0,1,1/0,0,0,0,0,"[0, 0, 0]"
"Idlewyld, K.",AUS,3,0,1,0/0,0,0,1,0,"[0, 0, 0]"
"Okura, T.",AUS,3,0,0,0/0,1,1,0,0,"[0, 0, 0]"
"Sexjoke, A.",AUS,3,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Kuusela, G.",AUS,2,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Fassingit, H.",AUS,1,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Adams, X.",NO,8,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Slothface, J.",NO,7,0,1,0/0,1,0,0,0,"[0, 0, 0]"
"Bode, Q.",NO,6,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Taylor, D.",NO,6,0,0,0/0,3,1,0,0,"[0, 0, 0]"
"Blaylock, M.",NO,5,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Rector, D.",NO,5,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Andrews, J.",NO,4,1,0,0/0,0,0,0,0,"[0, 0, 0]"
"Faux, B.",NO,3,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Arianlacher, M.",NO,1,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Ironside, B.",NO,1,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Tu'inukuafe, B.",NO,1,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Francisco, S.",NO,0,0,0,0/1,0,0,0,0,"[0, 0, 0]"
