Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Gump, F.",NO,1,5,2,1,7,18
"Fyodorovich, V.",NO,1,5,0,0,7,18
"ABR, S.",NO,0,0,5,0,7,18
"Brew, S.",NO,0,0,5,0,7,18
"Ofyourlove, S.",NO,0,0,5,0,7,18
"Room, W.",NO,0,0,4,0,7,18
"Runner26, Z.",NO,0,0,1,0,7,18
"Ulysses, B.",NO,0,0,1,0,7,18
"Hall, Z.",PHI,1,10,0,0,7,18
"Hardshaft, R.",PHI,1,10,0,0,7,18
"Van Buren, M.",PHI,0,0,6,0,7,18
"Hayes, R.",PHI,0,0,4,1,7,18
"Arthur, C.",PHI,0,0,4,0,7,18
"Torenson, S.",PHI,0,0,4,0,7,18
"Hank, F.",PHI,0,0,3,0,7,18
"Tyler, J.",PHI,0,0,3,0,7,18
"Fillmore, M.",PHI,0,0,2,0,7,18
