Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Grey, S.",BAL,2,17,0,0,4,8
"Jeremy, R.",BAL,0,0,13,0,4,8
"Diggler, D.",BAL,0,0,6,0,4,8
"Steele, R.",BAL,0,0,5,0,4,8
"Star, L.",BAL,0,0,4,0,4,8
"Taylor, O.",BAL,0,0,2,0,4,8
"L'Alto, V.",BAL,0,0,1,0,4,8
"Mushing, M.",YKW,2,15,7,0,4,8
"Amper, T.",YKW,1,10,0,0,4,8
"Carter, P.",YKW,1,5,0,0,4,8
"Hardrool, C.",YKW,1,5,0,0,4,8
"Kane, M.",YKW,1,12,0,0,4,8
"Pooky, S.",YKW,0,0,9,0,4,8
"McPoyal, G.",YKW,0,0,2,0,4,8
"Ones, B.",YKW,0,0,2,0,4,8
"Rainey, R.",YKW,0,0,2,0,4,8
"Milan, C.",YKW,0,0,1,0,4,8
"Rchon, A.",YKW,0,0,1,0,4,8
