Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Tuck, J.",ARI,1,1,4,1,10,4
"Treebeard, N.",ARI,0,0,6,0,10,4
"Pest, T.",ARI,0,0,5,0,10,4
"Took, B.",ARI,0,0,4,0,10,4
"Mackworthy, R.",ARI,0,0,3,1,10,4
"Bombadil, T.",ARI,0,0,3,0,10,4
"Law, C.",ARI,0,0,2,0,10,4
"Pancake, P.",ARI,0,0,1,0,10,4
"Lee, J.",SJS,3,21,0,0,10,4
"Diaz, D.",SJS,2,10,0,0,10,4
"Rucker, F.",SJS,1,5,4,1,10,4
"Tacktheritrix, J.",SJS,1,1,4,0,10,4
"Bayley, B.",SJS,1,15,0,0,10,4
"Okonkwo, C.",SJS,1,5,0,0,10,4
"Smallwood, D.",SJS,1,10,0,0,10,4
"Weston, S.",SJS,1,1,0,0,10,4
"McKoutchie, M.",SJS,0,0,7,1,10,4
"Probincrux III, D.",SJS,0,0,3,0,10,4
"Yates, J.",SJS,0,0,2,2,10,4
"Tech, G.",SJS,0,0,2,1,10,4
"Bottles, B.",SJS,0,0,2,0,10,4
"Sharp, B.",SJS,0,0,1,0,10,4
