Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Towers, J.",PHI,9,0,1,0,0,0,0,0,0,0,0,0,9,13
"Felix, L.",PHI,7,0,0,3,0,0,0,0,0,0,0,0,9,13
"Weathers III, B.",PHI,7,0,2,0,0,0,0,0,0,0,0,0,9,13
"Becker, K.",PHI,6,0,0,2,0,0,0,0,0,0,0,0,9,13
"Steele, C.",PHI,5,0,0,0,0,0,0,0,0,0,0,0,9,13
"Cox III, J.",PHI,4,1,0,0,0,0,0,0,0,0,0,0,9,13
"Dwyer, J.",PHI,4,3,0,3,0,0,0,0,0,0,0,0,9,13
"Saul, C.",PHI,4,0,1,0,0,0,0,0,0,0,0,0,9,13
"Garnett, L.",PHI,3,0,0,5,1,0,0,0,0,0,0,0,9,13
"Kalilmoku, I.",PHI,2,0,0,0,0,0,0,0,0,0,0,0,9,13
"Enchant, E.",YKW,10,0,0,2,0,0,0,0,0,0,0,0,9,13
"Piazza, N.",YKW,6,0,0,0,0,0,0,0,0,0,0,0,9,13
"Jefferson IV, J.",YKW,5,0,0,1,1,0,0,0,0,0,0,0,9,13
"Lavelle, D.",YKW,5,0,0,2,0,0,0,0,0,0,0,0,9,13
"Snuggles, J.",YKW,5,0,0,1,0,0,0,0,0,0,0,0,9,13
"Taylor, C.",YKW,5,0,0,0,0,0,0,0,0,0,0,0,9,13
"Dugnutt, B.",YKW,2,0,0,0,0,0,0,0,0,0,0,0,9,13
"Skinner, Z.",YKW,2,0,1,0,0,0,0,0,0,0,0,0,9,13
"Woodham, A.",YKW,2,0,0,0,0,0,0,1,1,0,0,0,9,13
"Foster, W.",YKW,1,1,0,0,0,0,0,0,0,0,0,0,9,13
