Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Kennedy, D.",BAL,11,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,7,26
"Suzuki, S.",BAL,9,0,1,0/0,2,0,0,0,0/0/0,0,0,0,0,7,26
"Syracuse, I.",BAL,7,0,0,1/1,0,0,0,0,0/0/0,1,0,0,0,7,26
"Stackinpaper, B.",BAL,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,7,26
"Slayer, E.",BAL,4,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Avery, E.",BAL,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Jackson, D.",BAL,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Lavelle Jr., D.",BAL,2,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,7,26
"Yeboah, T.",BAL,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Annastesia, N.",BAL,1,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Lover, E.",BAL,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Schell, A.",BER,11,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,7,26
"Quinn, A.",BER,8,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,7,26
"Miller II, C.",BER,6,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Krause, M.",BER,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"McCringleberry, H.",BER,4,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,7,26
"Jones, S.",BER,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Lenkins, J.",BER,3,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,7,26
"VonPebbles, M.",BER,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Blanco, B.",BER,2,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,7,26
"McMullet, B.",BER,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Steel, H.",BER,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
