Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Hackett, A.",AZ,9,1,3,0,0,0,0,0,0,0,0,0,9,7
"Dwyer, J.",AZ,6,1,0,0,0,0,0,0,0,0,0,0,9,7
"Hayden, A.",AZ,6,0,0,0,0,0,0,0,0,0,0,0,9,7
"Davis, A.",AZ,5,0,0,1,1,0,0,0,0,0,0,0,9,7
"Ernston, H.",AZ,5,1,1,1,0,0,0,0,0,0,0,0,9,7
"Morris, D.",AZ,5,0,3,0,0,0,0,0,0,0,0,0,9,7
"Ramrio, M.",AZ,3,0,1,0,0,0,0,0,0,0,0,0,9,7
"Stone, W.",AZ,3,0,1,0,0,0,0,0,0,0,0,0,9,7
"Floggity, J.",AZ,2,0,0,0,0,0,0,0,0,0,0,0,9,7
"Asipi Jr., A.",AZ,1,0,0,0,0,0,0,0,0,0,0,0,9,7
"Waiters, A.",AZ,1,0,0,0,0,0,0,0,0,0,0,0,9,7
"Bly Jr., A.",COL,12,0,0,1,1,0,1,0,0,0,0,0,9,7
"Saint, J.",COL,8,0,1,1,0,0,0,0,0,0,0,0,9,7
"Ishigawa, H.",COL,7,0,1,0,0,0,0,0,0,0,0,0,9,7
"Ruckus, B.",COL,7,0,0,0,0,0,0,0,0,0,0,0,9,7
"LeFevre, R.",COL,6,0,0,1,0,0,0,0,0,0,0,0,9,7
"Danger, D.",COL,5,0,0,0,0,0,0,0,0,0,0,0,9,7
"Tillman, M.",COL,4,0,0,2,0,0,0,0,0,0,0,0,9,7
"Sandoval, R.",COL,2,0,1,0,0,0,0,0,0,0,0,0,9,7
"Gustavsson, E.",COL,1,0,0,0,0,0,0,0,0,0,0,0,9,7
"Pierno, N.",COL,1,0,1,0,0,0,0,0,0,0,0,0,9,7
