Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"D'Attoria V, R.",PHI,14,2,1,0,0,0,0,0,0,0,0,0,7,16
"Hardshaft, R.",PHI,10,0,0,0,0,0,0,0,0,0,0,0,7,16
"Garnett, L.",PHI,9,1,0,0,0,0,0,0,0,0,0,0,7,16
"McGwire, A.",PHI,5,1,1,0,0,0,0,0,0,0,0,0,7,16
"Verden, J.",PHI,5,0,0,0,0,0,0,0,0,0,0,0,7,16
"Bohne, D.",PHI,4,0,1,0,0,0,0,0,0,0,0,0,7,16
"Emoji, E.",PHI,4,0,0,0,0,0,0,0,0,0,0,0,7,16
"Smyles, L.",PHI,4,1,1,0,0,0,0,0,0,0,0,0,7,16
"Thomas, S.",PHI,3,0,0,0,0,0,0,0,0,0,0,0,7,16
"Cox III, J.",PHI,2,0,0,0,0,0,0,0,0,0,0,0,7,16
"Kalilmoku, I.",PHI,2,0,0,0,0,0,0,0,0,0,0,0,7,16
"Jefferson IV, J.",NO,13,0,0,3,1,0,0,0,0,0,0,0,7,16
"Slothface, J.",NO,8,0,0,0,0,0,0,0,0,0,0,0,7,16
"Arnold, D.",NO,6,0,0,0,0,0,0,0,0,0,0,0,7,16
"Taylor, D.",NO,5,0,0,3,1,0,0,0,0,0,0,0,7,16
"Bode, Q.",NO,4,0,0,0,0,0,0,0,0,0,0,0,7,16
"Harrison, W.",NO,3,0,1,0,0,0,0,0,0,0,0,0,7,16
"Rax, L.",NO,3,2,0,0,0,0,0,0,0,0,0,0,7,16
"Townsend, F.",NO,2,0,0,0,0,0,0,0,0,0,0,0,7,16
"Earl, B.",NO,1,0,0,1,0,0,0,0,0,0,0,0,7,16
"Harris, B.",NO,1,0,0,0,0,0,0,0,0,0,0,0,7,16
"Williams VII, S.",NO,1,0,0,1,0,0,0,0,0,0,0,0,7,16
