Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"177013, G.",CHI,1,5,4,0,13,18
"Utler, J.",CHI,1,10,2,0,13,18
"Rice, J.",CHI,1,10,0,0,13,18
"Bright, C.",CHI,0,0,6,1,13,18
"Ford Lalatina, D.",CHI,0,0,3,0,13,18
"Brown, M.",CHI,0,0,2,0,13,18
"Gordon, B.",CHI,0,0,1,0,13,18
"Harp, D.",CHI,0,0,1,0,13,18
"Bode, Q.",NO,1,15,0,0,13,18
"Fyodorovich, V.",NO,1,5,0,0,13,18
"Ironside, B.",NO,1,5,0,0,13,18
"Slothface, J.",NO,1,5,0,0,13,18
"Stokeley, G.",NO,1,5,0,0,13,18
"Swift, T.",NO,1,15,0,0,13,18
"Room, W.",NO,0,0,8,0,13,18
"Ulysses, B.",NO,0,0,4,0,13,18
"ABR, S.",NO,0,0,3,0,13,18
"Gump, F.",NO,0,0,3,0,13,18
"Ofyourlove, S.",NO,0,0,3,0,13,18
"Brew, S.",NO,0,0,2,0,13,18
"Kwemen, K.",NO,0,0,1,0,13,18
