Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Bly Jr., A.",COL,8,0,0,0,0,0,0,0,0,0,0,0,9,6
"Saint, J.",COL,8,0,1,0,0,0,0,0,0,0,0,0,9,6
"Hackett, A.",COL,7,0,0,0,0,0,0,0,0,0,0,0,9,6
"Krimlaw, A.",COL,5,0,0,1,1,0,0,0,0,0,0,0,9,6
"Tillman, M.",COL,5,0,0,1,0,0,0,0,0,0,0,0,9,6
"Gustavsson, E.",COL,4,0,0,0,0,0,0,1,1,0,0,0,9,6
"Ishigawa, H.",COL,4,0,0,1,1,0,0,0,0,0,0,0,9,6
"Woods, S.",COL,4,0,0,0,0,0,0,0,0,0,0,0,9,6
"Erikson, V.",COL,1,0,0,0,0,0,0,0,0,0,0,0,9,6
"Ruckus, B.",COL,1,0,0,0,0,0,0,0,0,0,0,0,9,6
"Sandoval, R.",COL,1,0,1,0,0,0,0,0,0,0,0,0,9,6
"O'Sullivan, J.",OCO,10,0,0,0,0,0,0,0,0,0,0,0,9,6
"Winchester, A.",OCO,8,1,1,1,0,0,0,0,0,0,0,0,9,6
"Bavitz, I.",OCO,5,0,1,0,0,0,0,1,1,0,0,0,9,6
"Wojcik, B.",OCO,5,0,0,0,0,0,0,0,0,0,0,0,9,6
"Clegane, G.",OCO,4,0,0,0,0,0,0,0,0,0,0,0,9,6
"Enchant, E.",OCO,4,0,0,2,0,0,0,0,0,0,0,0,9,6
"Sierra, R.",OCO,4,0,1,0,0,0,0,0,0,0,0,0,9,6
"Spector, M.",OCO,3,0,0,1,0,0,0,0,0,0,0,0,9,6
"King, J.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,9,6
"Wright Jr, G.",OCO,2,1,0,0,0,0,0,0,0,0,0,0,9,6
"Atwell, T.",OCO,1,0,0,0,0,0,0,0,0,0,0,0,9,6
