Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Miller, P.",AZ,2,10,0,0,3,23
"Buckley, B.",AZ,1,15,7,0,3,23
"Evans, H.",AZ,1,10,4,0,3,23
"Unk, J.",AZ,0,0,4,0,3,23
"Yoda, B.",AZ,0,0,4,0,3,23
"Block, T.",AZ,0,0,3,0,3,23
"Arbage, G.",AZ,0,0,2,0,3,23
"Golladay, C.",AZ,0,0,2,0,3,23
"Room, W.",NO,1,5,5,1,3,23
"Dissector, U.",NO,1,5,0,0,3,23
"Ulysses, B.",NO,1,15,0,0,3,23
"Witten, A.",NO,1,5,0,0,3,23
"Ofyourlove, S.",NO,0,0,4,0,3,23
"Brew, S.",NO,0,0,3,0,3,23
"Rubbe, G.",NO,0,0,3,0,3,23
"Gump, F.",NO,0,0,2,0,3,23
"McCormick, A.",NO,0,0,2,0,3,23
"Jimbo Jr., D.",NO,0,0,1,1,3,23
"Wolfcastle, R.",NO,0,0,1,0,3,23
