Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Mendoza, C.",AUS,15,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Thomaslacher, B.",AUS,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Egghands, T.",AUS,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Alexander-Arnold, B.",AUS,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Keiki-Kane, M.",AUS,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Porter, G.",AUS,4,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,2,26
"Crooks, L.",AUS,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"MacGregor, G.",AUS,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Bowie, M.",AUS,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Claxton, S.",AUS,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Montain, T.",AUS,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Fields, G.",HON,10,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,2,26
"Dawkins, S.",HON,8,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,2,26
"Kackpoo, H.",HON,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Lavigne, D.",HON,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Jackson, R.",HON,6,0,0,0/0,4,1,0,0,0/0/0,0,0,0,0,2,26
"Montain, A.",HON,6,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Thornton, B.",HON,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Jeffrey, T.",HON,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Waters, J.",HON,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
"Rucker, R.",HON,2,2,0,0/0,0,0,0,0,0/0/0,0,0,0,0,2,26
