Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Wokkenfuss, G.",OCO,1,5,7,0,4,21
"Johns, A.",OCO,0,0,7,0,4,21
"Pak, Y.",OCO,0,0,7,0,4,21
"Harrison, H.",OCO,0,0,3,1,4,21
"Iridian, G.",OCO,0,0,3,0,4,21
"Bigby, L.",OCO,0,0,1,0,4,21
"Blaze, J.",OCO,0,0,1,0,4,21
"Culbertson, R.",AZ,2,20,0,0,4,21
"Ruff, R.",AZ,1,5,2,0,4,21
"Arbage, G.",AZ,1,10,1,0,4,21
"McKinnie, L.",AZ,1,15,0,0,4,21
"Smart, M.",AZ,1,15,0,0,4,21
"Wilf, G.",AZ,1,5,0,0,4,21
"One, O.",AZ,0,0,5,0,4,21
"Chungus, M.",AZ,0,0,2,0,4,21
"Two, T.",AZ,0,0,2,0,4,21
"Block, T.",AZ,0,0,1,1,4,21
"Irving, J.",AZ,0,0,1,0,4,21
