Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Diaz, D.",SJS,1,15,3,0,4,4
"Bottles, B.",SJS,1,5,0,0,4,4
"Miller, D.",SJS,1,15,0,0,4,4
"Tacktheritrix, J.",SJS,0,0,5,0,4,4
"Rucker, F.",SJS,0,0,2,1,4,4
"McKoutchie, M.",SJS,0,0,2,0,4,4
"Probincrux III, D.",SJS,0,0,1,1,4,4
"Yates, J.",SJS,0,0,1,1,4,4
"Tech, G.",SJS,0,0,0,1,4,4
"Steele, R.",BAL,1,15,7,0,4,4
"Star, L.",BAL,1,5,3,1,4,4
"Andres, J.",BAL,1,10,0,0,4,4
"Broadway, E.",BAL,1,5,0,0,4,4
"Sandoval, R.",BAL,1,5,0,0,4,4
"Diggler, D.",BAL,0,0,6,0,4,4
"Jeremy, R.",BAL,0,0,5,1,4,4
"Grey, S.",BAL,0,0,3,0,4,4
"Taylor, O.",BAL,0,0,3,0,4,4
"Koch, D.",BAL,0,0,1,0,4,4
