Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Hexagon, L.",NO,10,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,26
"Light, B.",NO,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Blaylock, M.",NO,7,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Zbornak, D.",NO,7,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Rector, D.",NO,5,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,9,26
"Witten, A.",NO,3,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,9,26
"Ranger, A.",NO,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Simwell, L.",NO,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Bode, Q.",NO,1,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,26
"Rikiya, M.",NO,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Arianlacher, M.",YKW,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Leonard, M.",YKW,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"McJimmerson, D.",YKW,6,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,9,26
"Quaid, D.",YKW,6,0,2,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Hellzapoppin, J.",YKW,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Alexander, N.",YKW,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Valdyr, M.",YKW,3,0,1,0/1,0,0,0,0,0/0/0,1,0,0,0,9,26
"Cho, J.",YKW,2,1,0,1/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Foster, D.",YKW,2,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,26
"Money, P.",YKW,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Slammu, B.",YKW,1,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
