Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Ferguson, D.",YKW,1,5,3,0,3,1
"Floggity, J.",YKW,1,5,3,0,3,1
"Hansen, A.",YKW,1,15,0,0,3,1
"Bigboy17, Z.",YKW,0,0,5,1,3,1
"Bigboy18, Z.",YKW,0,0,3,1,3,1
"Maddox, R.",YKW,0,0,2,0,3,1
"Nuck, B.",YKW,0,0,1,1,3,1
"Akselsen, M.",YKW,0,0,1,0,3,1
"Larsendorf, R.",YKW,0,0,1,0,3,1
"Tiernan, L.",COL,2,15,1,0,3,1
"Law, D.",COL,2,15,0,0,3,1
"Cox, V.",COL,1,5,0,0,3,1
"Hayden, A.",COL,1,15,0,0,3,1
"Hendrix, K.",COL,1,10,0,0,3,1
"McNoodle, M.",COL,1,5,0,0,3,1
"Teagarden, E.",COL,1,5,0,0,3,1
"Rodriguez, B.",COL,0,0,3,0,3,1
"Bigboy14, Z.",COL,0,0,2,2,3,1
"Bigboy15, Z.",COL,0,0,2,1,3,1
"Forthward, B.",COL,0,0,2,0,3,1
"Bigboy16, Z.",COL,0,0,1,1,3,1
"Gucci, R.",COL,0,0,1,0,3,1
