Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Marrett, O.",COL,1,5,0,0,8,15
"Sachs, J.",COL,1,5,0,0,8,15
"Tackle, L.",COL,0,0,7,0,8,15
"Centre, S.",COL,0,0,5,0,8,15
"Tackle, R.",COL,0,0,5,0,8,15
"Guard, L.",COL,0,0,4,0,8,15
"Guard, R.",COL,0,0,3,0,8,15
"Grau, M.",COL,0,0,1,0,8,15
"Taffy, T.",COL,0,0,1,0,8,15
"Moore, S.",AZ,1,5,3,0,8,15
"Ebris, D.",AZ,1,5,2,0,8,15
"Lee, L.",AZ,1,10,0,0,8,15
"Mack, M.",AZ,1,5,0,0,8,15
"Rash, T.",AZ,0,0,6,0,8,15
"Arbage, G.",AZ,0,0,5,0,8,15
"Unk, J.",AZ,0,0,4,2,8,15
"Irving, J.",AZ,0,0,4,0,8,15
"Adams, R.",AZ,0,0,1,1,8,15
"Aste, W.",AZ,0,0,1,0,8,15
"Shady, S.",AZ,0,0,1,0,8,15
