Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Bass, L.",SJS,9,0,3,0/0,2,0,0,0,0/0/0,0,0,0,0,9,26
"Triplet, R.",SJS,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Vaughne, R.",SJS,5,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,9,26
"Brackenridge, T.",SJS,3,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,9,26
"Stein, P.",SJS,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Hilliard, R.",SJS,2,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,26
"Jaxon-Waxon, X.",SJS,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Cloudera, Y.",SJS,1,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Crowder, R.",SJS,1,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Fisher, G.",SJS,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Lanier, B.",SJS,1,0,1,1/0,1,1,0,1,0/0/0,0,0,0,0,9,26
"De Ville, D.",SAR,9,2,0,0/0,4,0,0,0,0/0/0,0,0,0,0,9,26
"Mango-Panda, H.",SAR,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Patterson, P.",SAR,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,9,26
"Utterstruzen, T.",SAR,6,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,9,26
"Nkiah, J.",SAR,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Andrews, H.",SAR,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Clemente, C.",SAR,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Goku, S.",SAR,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Heights, A.",SAR,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Karpaasi, M.",SAR,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Beat, N.",SAR,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,9,26
"Boss Jr., M.",SAR,0,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,9,26
