Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Gump, F.",NO,1,15,1,0,7,22
"Ironside, B.",NO,1,5,0,0,7,22
"Tu'inukuafe, B.",NO,1,15,0,0,7,22
"Witten, A.",NO,1,5,0,0,7,22
"Room, W.",NO,0,0,7,0,7,22
"Ulysses, B.",NO,0,0,4,0,7,22
"Rubbe, G.",NO,0,0,3,0,7,22
"Ofyourlove, S.",NO,0,0,2,0,7,22
"Brew, S.",NO,0,0,1,0,7,22
"McCormick, A.",NO,0,0,1,0,7,22
"Wolfcastle, R.",NO,0,0,1,0,7,22
"Skuff, R.",BAL,1,5,3,0,7,22
"Star, L.",BAL,1,10,2,0,7,22
"De Ville, D.",BAL,1,5,0,0,7,22
"Marston, J.",BAL,1,15,0,0,7,22
"Reed, A.",BAL,1,5,0,0,7,22
"Z, D.",BAL,1,5,0,0,7,22
"Jeremy, R.",BAL,0,0,8,0,7,22
"Diggler, D.",BAL,0,0,7,0,7,22
"Steele, R.",BAL,0,0,5,0,7,22
"Dolls, B.",BAL,0,0,3,0,7,22
"Williams, D.",BAL,0,0,1,0,7,22
