Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Eagle, R.",OCO,1,9,0,0,8,23
"Jones, D.",OCO,1,5,0,0,8,23
"Pak, Y.",OCO,0,0,5,0,8,23
"Iridian, G.",OCO,0,0,3,1,8,23
"Johns, A.",OCO,0,0,2,1,8,23
"Quail, D.",OCO,0,0,2,0,8,23
"Harrison, H.",OCO,0,0,1,1,8,23
"Back, R.",SAR,2,10,2,0,8,23
"Ocewilder, S.",SAR,2,20,0,0,8,23
"Andrews, J.",SAR,1,15,0,0,8,23
"Karpaasi, M.",SAR,1,15,0,0,8,23
"Doe, B.",SAR,0,0,3,0,8,23
"Woakneoa, S.",SAR,0,0,3,0,8,23
"Bakhtiari, S.",SAR,0,0,2,2,8,23
"Boyd, C.",SAR,0,0,2,0,8,23
"Smith, J.",SAR,0,0,1,0,8,23
